Date;Type;Merchant/Description;Debit/Credit;Balance;
18/09/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£0.71;-£72.46;
18/09/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£5.60;-£71.75;
18/09/2023;CARD PAYMENT;**** ******* ** ****** ***** ****** ** **********;-£71.65;-£66.15;
17/09/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£4.50;+£5.50;
17/09/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£15.40;+£10.00;
17/09/2023;CARD PAYMENT;*** ******* **** **** ***** ***** ** **********;-£27.72;+£25.40;
16/09/2023;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£15.78;+£53.12;
16/09/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£0.79;+£68.90;
16/09/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.40;+£69.69;
15/09/2023;FAST PAYMENT;****** ******** ******* ************ **** ******** *;+£36.00;+£73.09;
15/09/2023;CARD PAYMENT;**** ******* ** **************   ** **********;-£12.00;+£37.09;
15/09/2023;CREDIT IN;**** **** ****** *** ******* *********** ***********;+£86.55;+£49.09;
14/09/2023;PAYMENTS;**** ******* *** ****** ******* ** **** * * ******* ********* ******** * ******* ** **;-£17.00;-£37.46;
14/09/2023;PAYMENTS;***** ***** ******* **** *** ****** ******* ** **** ******** *** ********* ******** ******;-£9346.16;-£20.46;
14/09/2023;FAST PAYMENT;****** ******** ******* ******** ********* **** * *******;+£8100.00;+£9325.70;
14/09/2023;FAST PAYMENT;****** ******** ******* ******** ******* **** ******** *;+£623.08;+£1225.70;
14/09/2023;FAST PAYMENT;****** ******** ******* ************ **** ****** *******;+£650.00;+£602.62;
14/09/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£12.57;-£47.38;
14/09/2023;CARD PAYMENT;****** ******* **** ***** ***** ** **********;-£3.90;-£34.81;
14/09/2023;PAYMENTS;******** ***** *** ****** ******* ** ******** ******* ********* ******* * ******* ** ****;-£3.00;-£30.91;
13/09/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£5.60;-£27.91;
12/09/2023;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£2.50;-£22.31;
12/09/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£30.03;-£19.81;
12/09/2023;CARD PAYMENT;************** ******* **** ***** ***** ** **********;-£18.00;+£10.22;
12/09/2023;CARD PAYMENT;************** ******* **** ***** ***** ** **********;-£8.00;+£28.22;
12/09/2023;CARD PAYMENT;************** ******* **** ***** ***** ** **********;-£18.00;+£36.22;
12/09/2023;CARD PAYMENT;************** ******* **** ***** ***** ** **********;-£12.00;+£54.22;
12/09/2023;CARD PAYMENT;************** ******* **** ***** ***** ** **********;-£7.00;+£66.22;
12/09/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.40;+£73.22;
12/09/2023;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£12.84;+£76.62;
11/09/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£0.95;+£89.46;
11/09/2023;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£9.34;+£90.41;
11/09/2023;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£3.40;+£99.75;
10/09/2023;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£3.85;+£103.15;
10/09/2023;CARD PAYMENT;**** ******* ** ******************   ** **********;-£7.99;+£107.00;
09/09/2023;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£7.67;+£114.99;
09/09/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£0.67;+£122.66;
09/09/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£3.50;+£123.33;
09/09/2023;CARD PAYMENT;*** ****** ***** **** ***** ***** ** **********;-£15.01;+£126.83;
09/09/2023;PAYMENTS;**** ******* *** ****** ******* ** *** ***** * **** ********* *** * *** * ******* ** **;-£20.00;+£141.84;
09/09/2023;CARD PAYMENT;**** ******* **** ***** ***** ** **********;-£3.87;+£161.84;
09/09/2023;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£8.05;+£165.71;
09/09/2023;CARD PAYMENT;************* *** **** ***** ***** ** **********;-£12.00;+£173.76;
07/09/2023;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£21.02;+£185.76;
07/09/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£3.50;+£206.78;
07/09/2023;FAST PAYMENT;****** ******** ******* ******** **** * *******;+£50.00;+£210.28;
06/09/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£16.25;+£160.28;
05/09/2023;FAST PAYMENT;****** ******** ******* ******* **** **** *** *****;+£65.69;+£176.53;
05/09/2023;CARD PAYMENT;*** **** ***** **** ***** ***** ** **********;-£16.85;+£110.84;
05/09/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£2.80;+£127.69;
05/09/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£0.65;+£130.49;
05/09/2023;PAYMENTS;**** ******* *** ****** ******* ** ** ****** ****** ********* *** * ******** * ******* **;-£114.00;+£131.14;
05/09/2023;FAST PAYMENT;****** ******** ******* ************ **** ****** *******;+£400.00;+£245.14;
05/09/2023;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£10.01;-£154.86;
05/09/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.99;-£144.85;
05/09/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£3.70;-£142.86;
04/09/2023;PAYMENTS;**** ******* *** ****** ******* ** **** ******** * ********* **** * ******* ** **;-£7.00;-£139.16;
04/09/2023;CARD PAYMENT;*** **** ***** **** **** ***** ***** ** **********;-£2.20;-£132.16;
03/09/2023;CARD PAYMENT;**** ******* ** ******** *** **** ***   ** **********;-£2.00;-£129.96;
03/09/2023;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£15.15;-£127.96;
03/09/2023;CARD PAYMENT;**** ******* ** **** **** ********   ** **********;-£311.53;-£112.81;
02/09/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£2.50;+£198.72;
02/09/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£3.50;+£201.22;
02/09/2023;FAST PAYMENT;****** ******** ******* *********** **** ******** *;+£156.00;+£204.72;
02/09/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£25.64;+£48.72;
02/09/2023;CARD PAYMENT;**** ******* ** ******************   ** **********;-£11.99;+£74.36;
02/09/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£86.35;
01/09/2023;PAYMENTS;**** ******* *** ****** ******* ** ** *** ***** ********* ****** * ******* ** **;-£10.00;+£90.20;
01/09/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£2.50;+£100.20;
01/09/2023;CARD PAYMENT;** ********** *** **** **** ***** ***** ** **********;-£20.00;+£102.70;
01/09/2023;PAYMENTS;**** ******* *** ****** ******* ** *** ******* ********* ******** * ******* ** **;-£522.00;+£122.70;
01/09/2023;CARD PAYMENT;****** ****** **** ***** ***** ** **********;-£3.20;+£644.70;
01/09/2023;CARD PAYMENT;****** ****** **** ***** ***** ** **********;-£7.60;+£647.90;
01/09/2023;DD;DIRECT DEBIT PAYMENT TO UNIHOMES REF *XVQBDR, MANDATE NO ****;-£16.46;+£655.50;
01/09/2023;CREDIT IN;**** **** ****** *** ******* *********** ***********;+£561.66;+£671.96;
31/08/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£110.30;
31/08/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£2.90;+£114.15;
31/08/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£7.70;+£117.05;
31/08/2023;PAYMENTS;**** ******* *** ****** ******* ** *** ******* ********* ******** * ******* ** **;-£450.00;+£124.75;
31/08/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£6.09;+£574.75;
31/08/2023;CREDIT IN;**** **** ****** *** ******** ******** **********;+£468.54;+£580.84;
30/08/2023;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£9.58;+£112.30;
30/08/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£0.71;+£121.88;
30/08/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£33.50;+£122.59;
30/08/2023;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£4.00;+£156.09;
30/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.40;+£160.09;
29/08/2023;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£17.64;+£163.49;
29/08/2023;CARD PAYMENT;********* **** **** ***** ***** ** **********;-£13.26;+£181.13;
29/08/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£2.50;+£194.39;
29/08/2023;CREDIT IN;****** **** ************ ********* ** **********;+£7.99;+£196.89;
28/08/2023;FAST PAYMENT;****** ******** ******* ************ **** ****** *******;+£130.00;+£188.90;
28/08/2023;CARD PAYMENT;***** ********** **** ***** ***** ** **********;-£1.80;+£58.90;
28/08/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£14.65;+£60.70;
28/08/2023;CARD PAYMENT;*** ******** **** **** ***** ***** ** **********;-£14.50;+£75.35;
28/08/2023;CARD PAYMENT;** *********** ******* **** ***** ***** ** **********;-£8.00;+£89.85;
27/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£9.00;+£97.85;
27/08/2023;CARD PAYMENT;*** ******** **** **** ***** ***** ** **********;-£4.50;+£106.85;
27/08/2023;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£4.49;+£111.35;
27/08/2023;CARD PAYMENT;** *********** ******* **** ***** ***** ** **********;-£14.00;+£115.84;
26/08/2023;CARD PAYMENT;**** ******* ** ************ *********   ** **********;-£7.99;+£129.84;
26/08/2023;CARD PAYMENT;** *********** ******* **** ***** ***** ** **********;-£9.00;+£137.83;
26/08/2023;CARD PAYMENT;** *********** ******* **** ***** ***** ** **********;-£11.00;+£146.83;
26/08/2023;CARD PAYMENT;** *********** ******* **** ***** ***** ** **********;-£3.00;+£157.83;
25/08/2023;CARD PAYMENT;** *********** ******* **** ***** ***** ** **********;-£35.00;+£160.83;
25/08/2023;CREDIT IN;****** **** ** *********** ******* ** **********;+£5.00;+£195.83;
25/08/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£1.40;+£190.83;
25/08/2023;CARD PAYMENT;*********** ***** **** ***** ***** ** **********;-£37.20;+£192.23;
25/08/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£5.15;+£229.43;
25/08/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£4.15;+£234.58;
25/08/2023;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£5.20;+£238.73;
24/08/2023;CARD PAYMENT;* * * **** ***** ***** ** **********;-£43.37;+£243.93;
24/08/2023;TRANSFER OUT;**** ******* ** ****** ****** ********* **** ******;-£20.00;+£287.30;
24/08/2023;CARD PAYMENT;***** * ********** **** ***** ***** ** **********;-£19.07;+£307.30;
24/08/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£5.25;+£326.37;
23/08/2023;CARD PAYMENT;*** ******* **** **** ***** ***** ** **********;-£35.02;+£331.62;
23/08/2023;CARD PAYMENT;********* *** **** ***** ***** ** **********;-£8.17;+£366.64;
23/08/2023;CARD PAYMENT;**** ****** **** **** ***** ***** ** **********;-£5.70;+£374.81;
22/08/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£1.72;+£380.51;
22/08/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£5.30;+£382.23;
21/08/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£0.92;+£387.53;
21/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£2.85;+£388.45;
21/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.65;+£391.30;
20/08/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£1.48;+£394.95;
19/08/2023;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£26.25;+£396.43;
19/08/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£3.40;+£422.68;
19/08/2023;CARD PAYMENT;**** ******* ** ****** ***** ****** ** **********;-£69.75;+£426.08;
18/08/2023;CARD PAYMENT;******** **** **** ***** ***** ** **********;-£9.98;+£495.83;
18/08/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£505.81;
18/08/2023;CREDIT IN;**** **** ****** *** ******* *********** ***********;+£497.04;+£509.66;
17/08/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£60.29;+£12.62;
17/08/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£72.91;
16/08/2023;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£2.50;+£76.76;
16/08/2023;CARD PAYMENT;**** ******* ** **************   ** **********;-£12.00;+£79.26;
16/08/2023;FAST PAYMENT;****** ******** ******* ************ **** ******** *;+£30.00;+£91.26;
16/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£4.40;+£61.26;
16/08/2023;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£30.00;+£65.66;
15/08/2023;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£2.50;+£95.66;
15/08/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£6.50;+£98.16;
15/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£5.73;+£104.66;
14/08/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£2.32;+£110.39;
14/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.40;+£112.71;
14/08/2023;PAYMENTS;******** ***** *** ****** ******* ** ******** ******* ********* ******* * ******* ** ****;-£3.00;+£116.11;
13/08/2023;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£2.50;+£119.11;
13/08/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£3.40;+£121.61;
13/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.40;+£125.01;
13/08/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£10.80;+£128.41;
13/08/2023;CARD PAYMENT;************** ******* **** ***** ***** ** **********;-£10.00;+£139.21;
12/08/2023;CARD PAYMENT;***** *** **** ***** ***** ** **********;-£3.20;+£149.21;
12/08/2023;CARD PAYMENT;***** *** **** ***** ***** ** **********;-£8.00;+£152.41;
12/08/2023;CARD PAYMENT;**** *** ******** **** ***** ***** ** **********;-£9.49;+£160.41;
12/08/2023;CARD PAYMENT;********************* **** ***** ***** ** **********;-£18.00;+£169.90;
12/08/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£1.50;+£187.90;
12/08/2023;CARD PAYMENT;****** **** ***** ***** ** **********;-£8.15;+£189.40;
12/08/2023;CARD PAYMENT;************** **** ***** ***** ** **********;-£10.66;+£197.55;
12/08/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.29;+£208.21;
12/08/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£209.50;
11/08/2023;CARD PAYMENT;****** ******* **** ***** ***** ** **********;-£1.20;+£213.35;
11/08/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£5.60;+£214.55;
11/08/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£1.50;+£220.15;
11/08/2023;CARD PAYMENT;**** **** **** ***** ***** ** **********;-£5.90;+£221.65;
10/08/2023;CARD PAYMENT;*** ***** **** ***** ***** ** **********;-£27.30;+£227.55;
10/08/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£47.88;+£254.85;
10/08/2023;CARD PAYMENT;****** ******* **** ***** ***** ** **********;-£2.20;+£302.73;
10/08/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£3.00;+£304.93;
10/08/2023;CARD PAYMENT;***** ******* ****** **** ***** ***** ** **********;-£7.20;+£307.93;
09/08/2023;FAST PAYMENT;****** ******** ******* ******** **** ******** *;+£30.00;+£315.13;
09/08/2023;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£2.50;+£285.13;
09/08/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£12.56;+£287.63;
09/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£6.80;+£300.19;
08/08/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£1.40;+£306.99;
08/08/2023;CARD PAYMENT;*** ****** **** ***** ***** ** **********;-£13.20;+£308.39;
08/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£4.78;+£321.59;
07/08/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£0.61;+£326.37;
07/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£6.45;+£326.98;
07/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£1.00;+£333.43;
06/08/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£1.25;+£334.43;
06/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£6.80;+£335.68;
05/08/2023;CARD PAYMENT;********* **** **** ***** ***** ** **********;-£5.79;+£342.48;
05/08/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£1.90;+£348.27;
05/08/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£7.70;+£350.17;
05/08/2023;CARD PAYMENT;**** ***** **** ***** ***** ** **********;-£8.25;+£357.87;
05/08/2023;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£5.30;+£366.12;
05/08/2023;CARD PAYMENT;**** ****** **** **** ***** ***** ** **********;-£23.14;+£371.42;
04/08/2023;CARD PAYMENT;***** **** ********** **** ***** ***** ** **********;-£4.05;+£394.56;
04/08/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£7.50;+£398.61;
04/08/2023;CARD PAYMENT;**** ******* ** ****** ************   ** **********;-£4.99;+£406.11;
04/08/2023;CARD PAYMENT;****** * ********** **** ***** ***** ** **********;-£7.85;+£411.10;
04/08/2023;CREDIT IN;**** **** ****** *** ******* *********** ***********;+£491.24;+£418.95;
03/08/2023;CARD PAYMENT;********* **** **** ***** ***** ** **********;-£11.86;-£72.29;
03/08/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£0.75;-£60.43;
03/08/2023;CARD PAYMENT;***** ***** **** **** ***** ***** ** **********;-£3.50;-£59.68;
02/08/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.40;-£56.18;
02/08/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£5.65;-£52.78;
01/08/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£50.01;-£47.13;
01/08/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£3.00;+£2.88;
01/08/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£1.55;+£5.88;
01/08/2023;CARD PAYMENT;**** ******* ** ************   ** **********;-£14.89;+£7.43;
01/08/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£6.80;+£22.32;
01/08/2023;DD;DIRECT DEBIT PAYMENT TO UNIHOMES REF *XVQBDR, MANDATE NO ****;-£100.16;+£29.12;
31/07/2023;FAST PAYMENT;****** ******** ******* ************ **** ****** *******;+£20.00;+£129.28;
31/07/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£15.60;+£109.28;
31/07/2023;CREDIT IN;**** **** ****** *** ******** ******** **********;+£820.61;+£124.88;
30/07/2023;CREDIT IN;**** ******* **** ** ****** ****** ******** ******* ********* *****;+£7.00;-£695.73;
30/07/2023;CARD PAYMENT;** *** ***** ******** **** ***** ***** ** **********;-£7.00;-£702.73;
30/07/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;-£695.73;
29/07/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£2.25;-£691.88;
29/07/2023;CARD PAYMENT;***** ***** **** **** ***** ***** ** **********;-£0.49;-£689.63;
29/07/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;-£689.14;
29/07/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.40;-£685.29;
28/07/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£15.25;-£681.89;
28/07/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.40;-£666.64;
28/07/2023;PAYMENTS;******** ***** *** ****** ******* ** **** ****** *** ********* **** ******* * ******* ** *;-£550.00;-£663.24;
28/07/2023;CREDIT IN;**** ******* **** ** ****** ****** ******** ******* ********* ****** ****;+£3.00;-£113.24;
27/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£1.45;-£116.24;
27/07/2023;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£4.49;-£114.79;
27/07/2023;CARD PAYMENT;******* **** ***** ***** ** **********;-£4.00;-£110.30;
26/07/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£5.13;-£106.30;
26/07/2023;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£2.00;-£101.17;
26/07/2023;CARD PAYMENT;************* *** **** **** ***** ***** ** **********;-£8.30;-£99.17;
26/07/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£8.95;-£90.87;
25/07/2023;CARD PAYMENT;**** ******* ** ************   ** **********;-£24.99;-£81.92;
25/07/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£7.69;-£56.93;
25/07/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;-£49.24;
24/07/2023;FAST PAYMENT;****** ******** ******* ******* **** * *******;+£110.00;-£45.39;
24/07/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£34.94;-£155.39;
24/07/2023;TRANSFER OUT;**** ******* ** ****** ****** ********* **** ******;-£115.00;-£120.45;
23/07/2023;CARD PAYMENT;***** *** **** ***** ***** ** **********;-£8.50;-£5.45;
23/07/2023;CARD PAYMENT;***** *** **** ***** ***** ** **********;-£3.20;+£3.05;
23/07/2023;CARD PAYMENT;**** ***** **** ***** ***** ** **********;-£2.14;+£6.25;
23/07/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.40;+£8.39;
23/07/2023;CARD PAYMENT;****** **** ***** ***** ** **********;-£6.95;+£11.79;
23/07/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£18.74;
22/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£3.04;+£22.59;
22/07/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£5.00;+£25.63;
22/07/2023;CREDIT IN;**** ******* **** ** ****** ****** ******** ******* ********* ****** ****;+£3.00;+£30.63;
21/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£3.92;+£27.63;
21/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£0.85;+£31.55;
21/07/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£5.65;+£32.40;
21/07/2023;CREDIT IN;**** **** ****** *** ******* *********** ***********;+£238.30;+£38.05;
20/07/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£30.00;-£200.25;
20/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£2.04;-£170.25;
20/07/2023;TRANSFER OUT;**** ******* ** ****** ****** ********* ****;-£5.00;-£168.21;
19/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£0.50;-£163.21;
19/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£3.35;-£162.71;
19/07/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£4.25;-£159.36;
19/07/2023;CARD PAYMENT;**** ******* ** ****** ***** ****** ** **********;-£69.75;-£155.11;
18/07/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£13.00;-£85.36;
18/07/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£9.43;-£72.36;
17/07/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;-£62.93;
17/07/2023;CARD PAYMENT;**** ******* ** **************   ** **********;-£12.00;-£59.08;
17/07/2023;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£6.40;-£47.08;
17/07/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.50;-£40.68;
16/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£4.75;-£38.18;
16/07/2023;FAST PAYMENT;****** ******** ******* ******** **** * *******;+£20.00;-£33.43;
16/07/2023;CARD PAYMENT;***** ***** **** **** ***** ***** ** **********;-£3.94;-£53.43;
16/07/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£3.40;-£49.49;
15/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£0.89;-£46.09;
15/07/2023;CARD PAYMENT;*** **** ***** **** ***** ***** ** **********;-£30.01;-£45.20;
15/07/2023;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£3.40;-£15.19;
14/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£1.95;-£11.79;
14/07/2023;CREDIT IN;**** ******* **** ** ****** ****** ******** ******* ********* ****;+£7.00;-£9.84;
14/07/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£4.00;-£16.84;
14/07/2023;CARD PAYMENT;******* **** *** ***** **** ***** ***** ** **********;-£1.00;-£12.84;
14/07/2023;CARD PAYMENT;******* **** *** ***** **** ***** ***** ** **********;-£12.60;-£11.84;
14/07/2023;PAYMENTS;******** ***** *** ****** ******* ** ******** ******* ********* ******* * ******* ** ****;-£3.00;+£0.76;
13/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£1.00;+£3.76;
12/07/2023;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£1.70;+£4.76;
12/07/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£6.46;
11/07/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£31.58;+£10.31;
11/07/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.00;+£41.89;
11/07/2023;CARD PAYMENT;**** ***** **** ***** ***** ** **********;-£3.95;+£42.89;
10/07/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£46.84;
10/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£3.54;+£50.69;
10/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£1.75;+£54.23;
09/07/2023;CARD PAYMENT;*** **** ***** **** **** ***** ***** ** **********;-£6.00;+£55.98;
08/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£1.90;+£61.98;
08/07/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£0.85;+£63.88;
08/07/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£3.50;+£64.73;
08/07/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£3.40;+£68.23;
07/07/2023;CARD PAYMENT;************ *** ***** **** ***** ***** ** **********;-£3.30;+£71.63;
07/07/2023;CARD PAYMENT;************* *** **** **** ***** ***** ** **********;-£12.00;+£74.93;
07/07/2023;CARD PAYMENT;****** ******* **** ***** ***** ** **********;-£1.79;+£86.93;
07/07/2023;CARD PAYMENT;** ***** *** **** ***** ***** ** **********;-£2.95;+£88.72;
06/07/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£1.40;+£91.67;
06/07/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£3.50;+£93.07;
